WWI_ID,MSNDATE,OPERATION,COUNTRY,SERVICE,UNIT,MDS,MISSIONNUM,TAKEOFFTIME,NUMBEROFPLANESATTACKING,CALLSIGN,WEAPONSEXPENDED,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,BDA,ENEMYACTION,ROUTEDETAILS,ISRCOLLECTED,FRIENDLYCASUALTIES,WEATHER,ALTITUDE,id
590,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,73,10/10/18 7:40,6,,10,155 MM DEMOLITION,1100,183.3333333,49.395298,5.193127,DUN-SUR-MEUSE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS IN NORTH OF TOWN AND CUT ROAD NORTH OF TOWN,ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE,"LIGNY, XXXX, XXXX, XXXX, XXXX, VILLERS,CHARNEY, DUN-SUR-MER, BAR-LE-DUC, MAULAN","ABOUT 40 SPADS MET FORMATION.  FORMATION OF XXXX PASSED IN TOWARD OBJECTIVE ABOUT 0810.  THE FORMATION HAD TO CIRCLE AROUND OBJ. TWICE ON ACCOUNT OF HEAVY CLOUDS.  1 BALLOON SEEN, PROBABLY AMERICAN OR ALLIED NORTHEAST OF BAUMONT - ALSO ONE SEEN , PROBABLY",NONE,CLOUDY,14300,6608
591,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,73,10/10/18 7:40,6,,14,115 MM,616,102.6666667,49.395298,5.193127,DUN-SUR-MEUSE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS IN NORTH OF TOWN AND CUT ROAD NORTH OF TOWN,ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE,"LIGNY, XXXX, XXXX, XXXX, XXXX, VILLERS,CHARNEY, DUN-SUR-MER, BAR-LE-DUC, MAULAN","ABOUT 40 SPADS MET FORMATION.  FORMATION OF XXXX PASSED IN TOWARD OBJECTIVE ABOUT 0810.  THE FORMATION HAD TO CIRCLE AROUND OBJ. TWICE ON ACCOUNT OF HEAVY CLOUDS.  1 BALLOON SEEN, PROBABLY AMERICAN OR ALLIED NORTHEAST OF BAUMONT - ALSO ONE SEEN , PROBABLY",NONE,CLOUDY,14300,6609
592,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,73,10/10/18 7:40,6,,10,90 MM INCENDIARY,198,33,49.395298,5.193127,DUN-SUR-MEUSE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS IN NORTH OF TOWN AND CUT ROAD NORTH OF TOWN,ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE,"LIGNY, XXXX, XXXX, XXXX, XXXX, VILLERS,CHARNEY, DUN-SUR-MER, BAR-LE-DUC, MAULAN","ABOUT 40 SPADS MET FORMATION.  FORMATION OF XXXX PASSED IN TOWARD OBJECTIVE ABOUT 0810.  THE FORMATION HAD TO CIRCLE AROUND OBJ. TWICE ON ACCOUNT OF HEAVY CLOUDS.  1 BALLOON SEEN, PROBABLY AMERICAN OR ALLIED NORTHEAST OF BAUMONT - ALSO ONE SEEN , PROBABLY",NONE,CLOUDY,14300,6610
593,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,73,10/10/18 7:40,6,,325,ROUNDS,8.0795,1.346583333,49.395298,5.193127,DUN-SUR-MEUSE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS IN NORTH OF TOWN AND CUT ROAD NORTH OF TOWN,ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE,"LIGNY, XXXX, XXXX, XXXX, XXXX, VILLERS,CHARNEY, DUN-SUR-MER, BAR-LE-DUC, MAULAN","ABOUT 40 SPADS MET FORMATION.  FORMATION OF XXXX PASSED IN TOWARD OBJECTIVE ABOUT 0810.  THE FORMATION HAD TO CIRCLE AROUND OBJ. TWICE ON ACCOUNT OF HEAVY CLOUDS.  1 BALLOON SEEN, PROBABLY AMERICAN OR ALLIED NORTHEAST OF BAUMONT - ALSO ONE SEEN , PROBABLY",NONE,CLOUDY,14300,6611
594,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,74,10/10/18 11:07,10,,40,115 MM LONG,1760,176,49.395894,5.110568,VILLERS-DEVANT-DUN,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"COVERED THE TOWN COMPLETELY, BABY INCENDIARIES DROPPED SHORT AND EXPLODED IN FIELD",ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE.  5 OR 6 FOKKERS AT 1225 NEAR OBJECTIVE WERE DRIVEN AWAY BY OUR FORMATION.,"LIGNY, BAR-LE-DUC, MONTFAUCON, VILLERS, BREULLES, VERDUN","ABOUT 40 SPADS MET AND FOLLOWED  FORMATION.  OUR FORMATION COMING OUT MET LIBERTY FORMATION GOING IN TOWARDS OBJECTIVE.  50 CARS WERE SEEN IN THE YARDS OF DUN(?).  FIRES SEEN IN A GROUP OF TOWNS SOUTH OF GRAND PRE, ALSO BEYOND VOUZIERS.",NONE,GOOD,13650,6612
595,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,74,10/10/18 11:07,10,,8,155 MM DEMOLITION,880,88,49.395894,5.110568,VILLERS-DEVANT-DUN,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"COVERED THE TOWN COMPLETELY, BABY INCENDIARIES DROPPED SHORT AND EXPLODED IN FIELD",ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE.  5 OR 6 FOKKERS AT 1225 NEAR OBJECTIVE WERE DRIVEN AWAY BY OUR FORMATION.,"LIGNY, BAR-LE-DUC, MONTFAUCON, VILLERS, BREULLES, VERDUN","ABOUT 40 SPADS MET AND FOLLOWED  FORMATION.  OUR FORMATION COMING OUT MET LIBERTY FORMATION GOING IN TOWARDS OBJECTIVE.  50 CARS WERE SEEN IN THE YARDS OF DUN(?).  FIRES SEEN IN A GROUP OF TOWNS SOUTH OF GRAND PRE, ALSO BEYOND VOUZIERS.",NONE,GOOD,13650,6613
596,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,74,10/10/18 11:07,10,,14,90 MM INCENDIARY,277.2,27.72,49.395894,5.110568,VILLERS-DEVANT-DUN,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"COVERED THE TOWN COMPLETELY, BABY INCENDIARIES DROPPED SHORT AND EXPLODED IN FIELD",ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE.  5 OR 6 FOKKERS AT 1225 NEAR OBJECTIVE WERE DRIVEN AWAY BY OUR FORMATION.,"LIGNY, BAR-LE-DUC, MONTFAUCON, VILLERS, BREULLES, VERDUN","ABOUT 40 SPADS MET AND FOLLOWED  FORMATION.  OUR FORMATION COMING OUT MET LIBERTY FORMATION GOING IN TOWARDS OBJECTIVE.  50 CARS WERE SEEN IN THE YARDS OF DUN(?).  FIRES SEEN IN A GROUP OF TOWNS SOUTH OF GRAND PRE, ALSO BEYOND VOUZIERS.",NONE,GOOD,13650,6614
597,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,74,10/10/18 11:07,10,,2,155 MM PENETRATION,220,22,49.395894,5.110568,VILLERS-DEVANT-DUN,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"COVERED THE TOWN COMPLETELY, BABY INCENDIARIES DROPPED SHORT AND EXPLODED IN FIELD",ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE.  5 OR 6 FOKKERS AT 1225 NEAR OBJECTIVE WERE DRIVEN AWAY BY OUR FORMATION.,"LIGNY, BAR-LE-DUC, MONTFAUCON, VILLERS, BREULLES, VERDUN","ABOUT 40 SPADS MET AND FOLLOWED  FORMATION.  OUR FORMATION COMING OUT MET LIBERTY FORMATION GOING IN TOWARDS OBJECTIVE.  50 CARS WERE SEEN IN THE YARDS OF DUN(?).  FIRES SEEN IN A GROUP OF TOWNS SOUTH OF GRAND PRE, ALSO BEYOND VOUZIERS.",NONE,GOOD,13650,6615
598,10/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,74,10/10/18 11:07,10,,475,ROUNDS,11.8085,1.18085,49.395894,5.110568,VILLERS-DEVANT-DUN,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"COVERED THE TOWN COMPLETELY, BABY INCENDIARIES DROPPED SHORT AND EXPLODED IN FIELD",ANTIAIRCRAFT NOT VERY ACTIVE AND INACCURATE.  5 OR 6 FOKKERS AT 1225 NEAR OBJECTIVE WERE DRIVEN AWAY BY OUR FORMATION.,"LIGNY, BAR-LE-DUC, MONTFAUCON, VILLERS, BREULLES, VERDUN","ABOUT 40 SPADS MET AND FOLLOWED  FORMATION.  OUR FORMATION COMING OUT MET LIBERTY FORMATION GOING IN TOWARDS OBJECTIVE.  50 CARS WERE SEEN IN THE YARDS OF DUN(?).  FIRES SEEN IN A GROUP OF TOWNS SOUTH OF GRAND PRE, ALSO BEYOND VOUZIERS.",NONE,GOOD,13650,6616
599,10/10/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,74,10/10/18 11:20,11,,22,155 MM DEMOLITION,2420,220,49.395894,5.110568,VILLERS-DEVANT-DUN,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED IN THE CENTER OF VILLERS, DIRECT HITS WERE MADE ON TOWN.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE.  7 FOKKERS ENCOUNTERED AT 12:20 13,000 FT NEAR AINEREVILLE.  EA HAD RED NOSES, BLACK FUSELAGES WITH LIGHT COLORED BELLIES.  ATTACKED AGGRESSIVELY FROM THE REAR.  THE FIGHT LASTED ABOUT 15 MINUTES DURING WHICH TIM EHT","BAR-LE-DUC, CLERMONT,M AND ARGONNE, VILLERS, BANTHEVILLE, MAULAN",NONE,2ND LIEUT. SAMUEL C. XXXXX (O) RECEIVED 2 WOUNDS IN THE LEGS 2ND LIEUT CHRISTIAN RECEIVED A TRACER BULLET WOUND IN THE LEG. (BOTH MEN WERE OBSERVERS).  1ST LT PETTEN (P) & 1ST LT WILMER (O) WERE FORCED TO LAND WITH STEAM COMING FROM RADIATOR HEADED INTO G,HAZY OVER OBJECTIVE,13000,6617
600,10/10/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,74,10/10/18 11:20,11,,1500,ROUNDS,36.45,3.313636364,49.395894,5.110568,VILLERS-DEVANT-DUN,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED IN THE CENTER OF VILLERS, DIRECT HITS WERE MADE ON TOWN.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE.  7 FOKKERS ENCOUNTERED AT 12:20 13,000 FT NEAR AINEREVILLE.  EA HAD RED NOSES, BLACK FUSELAGES WITH LIGHT COLORED BELLIES.  ATTACKED AGGRESSIVELY FROM THE REAR.  THE FIGHT LASTED ABOUT 15 MINUTES DURING WHICH TIM EHT","BAR-LE-DUC, CLERMONT,M AND ARGONNE, VILLERS, BANTHEVILLE, MAULAN",NONE,2ND LIEUT. SAMUEL C. XXXXX (O) RECEIVED 2 WOUNDS IN THE LEGS 2ND LIEUT CHRISTIAN RECEIVED A TRACER BULLET WOUND IN THE LEG. (BOTH MEN WERE OBSERVERS).  1ST LT PETTEN (P) & 1ST LT WILMER (O) WERE FORCED TO LAND WITH STEAM COMING FROM RADIATOR HEADED INTO G,HAZY OVER OBJECTIVE,13000,6618
603,10/10/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,8,,,,1822,227.75,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6621
604,10/10/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,12,,,,2724,227,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,6500,6622
605,10/10/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1792,1792,49.356794,6.167606,THIONVILLE,FRANCE,RAILWAYS,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,8700,6623
607,10/10/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,4084,2042,49.115461,6.175875,FRESCATY,FRANCE,AERODROME,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,10000,6625
608,10/10/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,3136,1568,49.762085,4.726096,"MEZIERES, ROMBACH",SWITZERLAND,"RAILWAYS, FACTORIES",ROVILLE-AUX-CH�_NES,48.382848,6.62454128,,,,,0,,10000,6626
614,10/15/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,1,,,,224,224,49.115461,6.175875,FRESCATY,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6632
616,10/18/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,75,10/18/18 13:45,14,,6,155 MM DEMOLITION,660,47.14285714,49.395882,5.006367,BAYONVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS RATHER SHORT IN THE TOWN AND OVER,"ANTIAIRCRAFT ACTIVE AND ACCURATE.  10 ENEMY AIRCRAFT, APPARENTLY PFALZ SEEN BETWEEN GRAND PRE AND BOUZANCY.  3 ENCOUNTERED IN ONE COMBAT AT 15:35.  RED NOSES, BLACK BODIES, AND WINGS, WHITE TAIL, WHITE ZIG ZAG STRIPES ON FUSELAGE, ENGAGED BY OUR SPADS.  2","LIGNY, CHAMBUT(?)-SUR-ACRID, SOUILLY, MONTFAUCON, BAYONVILLE",NONE,3 PLANES NOT RETURNED.  ONE HAD FORCED LANDING AT NOUVILLY.  ONE FORCED LANDINGAT CLERMONT AND THE THIRD AT EVRES.,GOOD,13650,6634
617,10/18/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,75,10/18/18 13:45,14,,2,155 MM PENETRATION,220,15.71428571,49.395882,5.006367,BAYONVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS RATHER SHORT IN THE TOWN AND OVER,"ANTIAIRCRAFT ACTIVE AND ACCURATE.  10 ENEMY AIRCRAFT, APPARENTLY PFALZ SEEN BETWEEN GRAND PRE AND BOUZANCY.  3 ENCOUNTERED IN ONE COMBAT AT 15:35.  RED NOSES, BLACK BODIES, AND WINGS, WHITE TAIL, WHITE ZIG ZAG STRIPES ON FUSELAGE, ENGAGED BY OUR SPADS.  2","LIGNY, CHAMBUT(?)-SUR-ACRID, SOUILLY, MONTFAUCON, BAYONVILLE",NONE,3 PLANES NOT RETURNED.  ONE HAD FORCED LANDING AT NOUVILLY.  ONE FORCED LANDINGAT CLERMONT AND THE THIRD AT EVRES.,GOOD,13650,6635
618,10/18/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,75,10/18/18 13:45,14,,4,115 MM LONG,176,12.57142857,49.395882,5.006367,BAYONVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS RATHER SHORT IN THE TOWN AND OVER,"ANTIAIRCRAFT ACTIVE AND ACCURATE.  10 ENEMY AIRCRAFT, APPARENTLY PFALZ SEEN BETWEEN GRAND PRE AND BOUZANCY.  3 ENCOUNTERED IN ONE COMBAT AT 15:35.  RED NOSES, BLACK BODIES, AND WINGS, WHITE TAIL, WHITE ZIG ZAG STRIPES ON FUSELAGE, ENGAGED BY OUR SPADS.  2","LIGNY, CHAMBUT(?)-SUR-ACRID, SOUILLY, MONTFAUCON, BAYONVILLE",NONE,3 PLANES NOT RETURNED.  ONE HAD FORCED LANDING AT NOUVILLY.  ONE FORCED LANDINGAT CLERMONT AND THE THIRD AT EVRES.,GOOD,13650,6636
619,10/18/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,75,10/18/18 13:45,14,,16,INCENDIARY,0,0,49.395882,5.006367,BAYONVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS RATHER SHORT IN THE TOWN AND OVER,"ANTIAIRCRAFT ACTIVE AND ACCURATE.  10 ENEMY AIRCRAFT, APPARENTLY PFALZ SEEN BETWEEN GRAND PRE AND BOUZANCY.  3 ENCOUNTERED IN ONE COMBAT AT 15:35.  RED NOSES, BLACK BODIES, AND WINGS, WHITE TAIL, WHITE ZIG ZAG STRIPES ON FUSELAGE, ENGAGED BY OUR SPADS.  2","LIGNY, CHAMBUT(?)-SUR-ACRID, SOUILLY, MONTFAUCON, BAYONVILLE",NONE,3 PLANES NOT RETURNED.  ONE HAD FORCED LANDING AT NOUVILLY.  ONE FORCED LANDINGAT CLERMONT AND THE THIRD AT EVRES.,GOOD,13650,6637
623,10/18/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,8,,,,1816,227,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6641
624,10/18/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,13,,,,2942,226.3076923,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6642
625,10/18/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1792,1792,49.133333,9.983333,SAARBURG,GERMANY,RAILWAYS,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,8700,6643
627,10/21/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,7,,,,1592,227.4285714,49.356794,6.167606,THIONVILLE,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6645
628,10/21/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,11,,,,2500,227.2727273,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,6500,6646
629,10/21/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,14,,,,3178,227,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,6500,6647
630,10/21/1918,,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,,DAY,5,,,,1592,318.4,50.1114451,8.6806154,FRANKFURT,GERMANY,RAILWAYS & FACTORIES,BETTONCOURT,48.35622051,6.1545324,,,,,7,,10000,6648
631,10/21/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,3,,,,5274,1758,49.4446997,7.7690041,KAISERSLAUTERN,GERMANY,RAILWAYS,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,6500,6649
632,10/21/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,3,,,,4989,1663,49.762085,4.726096,"MEZIERES, KAISERSLAUTERN",SWITZERLAND,RAILWAYS,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,8700,6650
636,10/23/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,78,10/23/18 13:50,7,,68,90 MM,1346.4,192.3428571,49.427085,5.011414,BOIS DE LA FOLIE,FRANCE,ROAD,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED ALONG THE ROAD IN THE WOODS AT OBJECTIVE,"ANTIAIRCRAFT BATTERY NEAR SIVRY-LES-BUSANEY.  12 ENEMY AIRCRAFT SEEN 15:35-15:40, ENCOUNTERED SEVEN, PROBABLY PFALZ IN VICINITY OF BOUSANCY - LANDRES ST GEOURGE AT 3600M.  BLUE BODIES, RED NOSES, WHITE TAILS.","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, OBJECTIVE, AND RETURN",FIRES OBSERVED AT BARR AND HARRICOURT 15:40,LTS TEN EYCK AND NEWELL HAD A FORCED LANDING AT CLERMONT AND CLAIM TO HAVE BROUGHT DOWN 2 ENEMY PLANES.,FAIR,13000,6654
637,10/23/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,78,10/23/18 13:50,7,,2,155 MM PENETRATION,220,31.42857143,49.427085,5.011414,BOIS DE LA FOLIE,FRANCE,ROAD,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED ALONG THE ROAD IN THE WOODS AT OBJECTIVE,"ANTIAIRCRAFT BATTERY NEAR SIVRY-LES-BUSANEY.  12 ENEMY AIRCRAFT SEEN 15:35-15:40, ENCOUNTERED SEVEN, PROBABLY PFALZ IN VICINITY OF BOUSANCY - LANDRES ST GEOURGE AT 3600M.  BLUE BODIES, RED NOSES, WHITE TAILS.","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, OBJECTIVE, AND RETURN",FIRES OBSERVED AT BARR AND HARRICOURT 15:40,LTS TEN EYCK AND NEWELL HAD A FORCED LANDING AT CLERMONT AND CLAIM TO HAVE BROUGHT DOWN 2 ENEMY PLANES.,FAIR,13000,6655
638,10/23/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,78,10/23/18 13:50,7,,10,90 MM INCENDIARY,198,28.28571429,49.427085,5.011414,BOIS DE LA FOLIE,FRANCE,ROAD,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED ALONG THE ROAD IN THE WOODS AT OBJECTIVE,"ANTIAIRCRAFT BATTERY NEAR SIVRY-LES-BUSANEY.  12 ENEMY AIRCRAFT SEEN 15:35-15:40, ENCOUNTERED SEVEN, PROBABLY PFALZ IN VICINITY OF BOUSANCY - LANDRES ST GEOURGE AT 3600M.  BLUE BODIES, RED NOSES, WHITE TAILS.","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, OBJECTIVE, AND RETURN",FIRES OBSERVED AT BARR AND HARRICOURT 15:40,LTS TEN EYCK AND NEWELL HAD A FORCED LANDING AT CLERMONT AND CLAIM TO HAVE BROUGHT DOWN 2 ENEMY PLANES.,FAIR,13000,6656
639,10/23/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,78,10/23/18 13:50,7,,4,115 MM,176,25.14285714,49.427085,5.011414,BOIS DE LA FOLIE,FRANCE,ROAD,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED ALONG THE ROAD IN THE WOODS AT OBJECTIVE,"ANTIAIRCRAFT BATTERY NEAR SIVRY-LES-BUSANEY.  12 ENEMY AIRCRAFT SEEN 15:35-15:40, ENCOUNTERED SEVEN, PROBABLY PFALZ IN VICINITY OF BOUSANCY - LANDRES ST GEOURGE AT 3600M.  BLUE BODIES, RED NOSES, WHITE TAILS.","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, OBJECTIVE, AND RETURN",FIRES OBSERVED AT BARR AND HARRICOURT 15:40,LTS TEN EYCK AND NEWELL HAD A FORCED LANDING AT CLERMONT AND CLAIM TO HAVE BROUGHT DOWN 2 ENEMY PLANES.,FAIR,13000,6657
640,10/23/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,78,10/23/18 13:50,7,,2170,ROUNDS,53.9462,7.7066,49.427085,5.011414,BOIS DE LA FOLIE,FRANCE,ROAD,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED ALONG THE ROAD IN THE WOODS AT OBJECTIVE,"ANTIAIRCRAFT BATTERY NEAR SIVRY-LES-BUSANEY.  12 ENEMY AIRCRAFT SEEN 15:35-15:40, ENCOUNTERED SEVEN, PROBABLY PFALZ IN VICINITY OF BOUSANCY - LANDRES ST GEOURGE AT 3600M.  BLUE BODIES, RED NOSES, WHITE TAILS.","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, OBJECTIVE, AND RETURN",FIRES OBSERVED AT BARR AND HARRICOURT 15:40,LTS TEN EYCK AND NEWELL HAD A FORCED LANDING AT CLERMONT AND CLAIM TO HAVE BROUGHT DOWN 2 ENEMY PLANES.,FAIR,13000,6658
641,10/23/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,78,10/23/18 13:50,7,,40,BABY INCENDIARIES,160,22.85714286,49.427085,5.011414,BOIS DE LA FOLIE,FRANCE,ROAD,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED ALONG THE ROAD IN THE WOODS AT OBJECTIVE,"ANTIAIRCRAFT BATTERY NEAR SIVRY-LES-BUSANEY.  12 ENEMY AIRCRAFT SEEN 15:35-15:40, ENCOUNTERED SEVEN, PROBABLY PFALZ IN VICINITY OF BOUSANCY - LANDRES ST GEOURGE AT 3600M.  BLUE BODIES, RED NOSES, WHITE TAILS.","LIGNY, BAR-LE-DUC, ST. MEMEHEULD, GRAND PRE, OBJECTIVE, AND RETURN",FIRES OBSERVED AT BARR AND HARRICOURT 15:40,LTS TEN EYCK AND NEWELL HAD A FORCED LANDING AT CLERMONT AND CLAIM TO HAVE BROUGHT DOWN 2 ENEMY PLANES.,FAIR,13000,6659
642,10/23/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,78,10/23/18 14:10,8,,15,155 MM DEMOLITION,1650,206.25,49.427085,5.011414,BOIS DE LA FOLIE,FRANCE,BARRACKS AND WOODS,"MAULAN, FRANCE",48.67381826,5.24807453,NONE WERE OBSERVED ON ACCOUNT OF COMBAT.  BOMBS WERE DROPPED ON ROAD BETWEEN THENERGUES AND SIVERY LES BUZANCY,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE NEAR THE LINES AS THE FORMATION CAME OUT. 15 EA ENCOUNTERED 15:25 TO 15:40 AT 12,900 FT. NEAR BAYONVILLE.  FOKKERS HAD BLACK AND WHITE STRIPES ON WINGS AND FUSELAGE, ATTACKED VERY AGGRESSIVELY, SOME OF THEM CARRIED FO","BAR-LE-DUC, GRAND PRE, SIVERY LES BUZANCY, VARRENNES, MAULAN",NONE,"2ND LIEUT. J.H. WEIMER (P) & 1ST LIEUT H/E/ TURNER, MISSING, BELIEVED TO HAVE GONE DOWN IN FLAMES, REGION OF BAYONVILLE AT 3:30 PM OCT 23, 1918.  1ST LIEUT W.F. FRANK (O) SLIGHTLY WOUNDED.  CAPT O.G. SELLERS(P) AND 1ST LIEUT W.H. BUNKLEY (O) HAVE NOT RETU",FAIR,13000,6660
